date,source,source_id,domain,original_verdict,sourcecard,patch,hook,hook_integration_status,landing_targets,owner_landing,compact_or_fast_layer,router_or_deep_map_route,active_theory_node,open_tension,current_disposition,next_action,notes
2026-04-24,"MIT News: *New study bridges the worlds of classical and quantum physics*（https://news.mit.edu/2026/new-study-bridges-classical-and-quantum-physics-0421；对应 Lohmiller & Slotine, *On computing quantum waves exactly from classical action*, RSPA 2026, doi:`10.1098/rspa.2025.0413`, arXiv:`2405.06328`）",legacy:2026-04_Part02:008,physics,A,,,,none,Physics/SRT_Quant_00_Intro.md;Bridge/SRT_Adjacent_Theory_Interface_Index.md,claimed_in_log:Physics/SRT_Quant_00_Intro.md;claimed_in_log:Bridge/SRT_Adjacent_Theory_Interface_Index.md,,,NODE-PHYSICS-MEASUREMENT,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part02.md:25 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-24,New Scientist: *How autoimmune conditions can unexpectedly drive mental illness*（https://www.newscientist.com/article/2521774-how-autoimmune-conditions-can-unexpectedly-drive-mental-illness/；RSS 摘要指向 brain-directed antibodies 与 schizophrenia / dementia / OCD；一手锚点包括 BMJ Mental Health `Affective disorders and chronic inflammatory conditions` 与 autoimmune psychosis / autoimmune encephalitis 文献）,legacy:2026-04_Part02:009,neuroscience,A,,,,none,Neuroscience/SRT_Neuro_08_Immune_Dist.md,claimed_in_log:Neuroscience/SRT_Neuro_08_Immune_Dist.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part02.md:26 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-24,"ScienceAlert: *Scientists Found Human Speech-Like Patterns in Sperm Whale Clicks*（https://www.sciencealert.com/scientists-found-human-speech-like-patterns-in-sperm-whale-clicks；主锚点：Project CETI 2024 *Nature Communications* `Contextual and combinatorial structure in sperm whale vocalisations`, doi:`10.1038/s41467-024-47221-8`；Beguš et al. 2026 *Proceedings of the Royal Society B* `The phonology of sperm whale coda vowels`, doi:`10.1098/rspb.2025.2994`）",legacy:2026-04_Part02:010,philosophy,A,,,,none,Philosophy/SRT_SocTheory_05_Language_Eco.md,claimed_in_log:Philosophy/SRT_SocTheory_05_Language_Eco.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part02.md:27 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-05-08,New Scientist: *An unorthodox version of quantum theory could reveal what reality is*（https://www.newscientist.com/article/2524665-an-unorthodox-version-of-quantum-theory-could-reveal-what-reality-is/；页面元数据显示为 Karmela Padavic-Callaghan 的 `Comment`，2026-05-01，subscriber article）,legacy:2026-05_Part01:001,physics,C,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,rejected,No action; original C verdict remains authoritative.,log=2026-05_Part01.md:18 | official_declared_scope=yes | original_status=不融入
2026-05-08,New Scientist: *Is consciousness more fundamental to reality than quantum physics?*（https://www.newscientist.com/article/2523209-is-consciousness-more-fundamental-to-reality-than-quantum-physics/；用户粘贴全文；官方页面元数据显示 Karmela Padavic-Callaghan，2026-04-28，`Features`，subscriber article）,legacy:2026-05_Part01:002,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS,,rejected,No action; original C verdict remains authoritative.,log=2026-05_Part01.md:19 | official_declared_scope=yes | original_status=不融入
2026-05-08,"Peter Godfrey-Smith: *Biology, Brain Rhythms, and Consciousness*（preprint PDF: https://petergodfreysmith.com/wp-content/uploads/2026/05/IAI-Bio-Naturalism-preprint-version-PGS-2026.pdf；PDF 标注为 IAI News 2026-03 文章 *Studies on animal minds suggest consciousness is not computation: Mapping the rhythms of mind and matter* 的 preprint version）",legacy:2026-05_Part01:003,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY;NODE-AI-REASONING,,rejected,No action; original C verdict remains authoritative.,log=2026-05_Part01.md:20 | official_declared_scope=yes | original_status=不融入
2026-05-08,"ScienceDirect / *BioSystems*: Manrique, Friston & Walker, *An active inference explanation of discriminatory cognition with regard to social attitudes and harmful behaviour*（https://www.sciencedirect.com/science/article/pii/S0303264726001036；doi:`10.1016/j.biosystems.2026.105793`；PII:`S0303-2647(26)00103-6`；OSF matching preprint full text used for close reading）",SRC-2026-05-08-PHIL-SOC-ACTIVE-INFERENCE-DISCRIMINATORY-COGNITION,philosophy_social_cognition,A,Materials/2026/SRC_2026_05_08_Philosophy_ActiveInference_DiscriminatoryCognition_BioSystems.md,Philosophy/patches/SRT_Philosophy_SOC_COG01_ZBS_Discriminatory_Cognition_v0_1.md,Philosophy/hooks/SOC_COG01_ZBS_Discriminatory_Cognition_Integration_Hook.md,landed,Philosophy/SRT_Social_Cognition.md,Philosophy/SRT_Social_Cognition.md,,,NODE-SOCIAL-L2,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:21 | official_declared_scope=yes | original_status=已融入
2026-05-08,"bioRxiv: Zarr et al., *Propofol-induced loss of responsiveness reorganizes cortical traveling waves in the human brain*（https://www.biorxiv.org/content/10.64898/2026.04.30.721975v1；doi:`10.64898/2026.04.30.721975`；official API metadata and abstract used）",SRC-2026-05-08-NEURO-PROPOFOL-TRAVELING-WAVES-BIORXIV,neuroscience_consciousness,A,Materials/2026/SRC_2026_05_08_Neuro_Propofol_Traveling_Waves_bioRxiv.md,Neuroscience/patches/SRT_Neuro_CONSC14_Propofol_Traveling_Wave_Reorganization_v0_1.md,Neuroscience/hooks/CONSC14_Propofol_Traveling_Wave_Reorganization_Integration_Hook.md,landed,Neuroscience/SRT_Consciousness_Mechanisms.md,Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:22 | official_declared_scope=yes | original_status=已融入
2026-05-09,"Nature Communications: Coronel-Oliveros et al., *Creative experiences and brain clocks*（https://www.nature.com/articles/s41467-025-64173-9；doi:`10.1038/s41467-025-64173-9`；open-access full text）",SRC-2025-10-03-NEURO-CREATIVE-EXPERIENCE-BRAIN-CLOCKS-NATCOMM,neuroscience_plasticity,A,Materials/2026/SRC_2025_10_03_Neuro_Creative_Experience_Brain_Clocks_NatCommun.md,Neuroscience/patches/SRT_Neuro_NEURAL15_Creative_Experience_Brain_Clock_v0_1.md,Neuroscience/hooks/NEURAL15_Creative_Experience_Brain_Clock_Integration_Hook.md,landed,Neuroscience/SRT_Neural_Mechanisms.md,Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:23 | official_declared_scope=yes | original_status=已融入
2026-05-11,"bioRxiv: Goltermann, Huth & Büchel, *Opposing BOLD signals and oxygen metabolism largely arise from statistical uncertainty in metabolic estimates*（本地 PDF `/Users/zhangyuxin/Downloads/2026.04.21.719913v1.full.pdf`；doi:`10.64898/2026.04.21.719913`；version posted 2026-04-26）",SRC-2026-04-26-NEURO-BOLD-CMRO2-UNCERTAINTY-BIORXIV,neuroscience_measurement,A,Materials/2026/SRC_2026_04_26_Neuro_BOLD_CMRO2_Uncertainty_bioRxiv.md,Neuroscience/patches/SRT_Neuro_NEURAL16_BOLD_CMRO2_Uncertainty_Gate_v0_1.md,Neuroscience/hooks/NEURAL16_BOLD_CMRO2_Uncertainty_Gate_Integration_Hook.md,landed,SRT_EXP_MEASURE_MAP.md;Neuroscience/SRT_Neural_Mechanisms.md,SRT_EXP_MEASURE_MAP.md;Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,guardrail_only,Retain as boundary/measurement hygiene; no positive synthesis burden.,log=2026-05_Part01.md:24 | official_declared_scope=yes | original_status=已融入
2026-05-11,"Oxford Academic / *Aristotelian Society Supplementary Volume*: Keith Frankish, *Panpsychism and the Depsychologization of Consciousness*（本地 PDF `/Users/zhangyuxin/Downloads/akab012.pdf`；doi:`10.1093/arisup/akab012`；published 2021-07-02）",SRC-2021-07-02-PHIL-FRANKISH-DEPSYCHOLOGIZATION-PANPSYCHISM,philosophy_of_mind,A,Materials/2026/SRC_2021_07_02_Philosophy_Frankish_Depsychologization_Panpsychism_OUP.md,Philosophy/patches/SRT_Philosophy_PH_CONSC01_Depsychologization_Trap_v0_1.md,Philosophy/hooks/PH_CONSC01_Depsychologization_Trap_Integration_Hook.md,landed,Philosophy/SRT_Subjecthood_Threshold_Interface.md,Philosophy/SRT_Subjecthood_Threshold_Interface.md,,,NODE-CONSCIOUSNESS;NODE-AI-REASONING,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:25 | official_declared_scope=yes | original_status=已融入
2026-05-11,"Local PDF preprint: Lisette de Jonge-Hoekstra & Ralf F. A. Cox, *Embodied and Embedded Cognitive Development*（本地 PDF `/Users/zhangyuxin/Downloads/DeJongeHoekstra_Cox_2026_PREPRINT_Embodied and Embedded Cognitive Development_010526.pdf`；preprint date 2026-05-01；未识别到正式 DOI/URL）",SRC-2026-05-01-PHIL-EMBODIED-EMBEDDED-COGNITIVE-DEVELOPMENT,developmental_cognitive_science;philosophy_social_cognition,A,Materials/2026/SRC_2026_05_01_Philosophy_Embodied_Embedded_Cognitive_Development_Preprint.md,Philosophy/patches/SRT_Philosophy_SOC_COG02_Developmental_Coordination_Scaffold_v0_1.md,Philosophy/hooks/SOC_COG02_Developmental_Coordination_Scaffold_Integration_Hook.md,landed,Philosophy/SRT_Social_Cognition.md,Philosophy/SRT_Social_Cognition.md,,,NODE-SOCIAL-L2,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:26 | official_declared_scope=yes | original_status=已融入
2026-05-11,"Institute of Art and Ideas / John Heil, *Emergence explains nothing and is bad science*（https://iai.tv/articles/emergence-explains-nothing-and-is-bad-science-auid-3385；published 2025-10-13；用户粘贴全文，官方页面元数据核验）",SRC-2025-10-13-PHIL-HEIL-EMERGENCE-BAD-SCIENCE-IAI,philosophy_of_science,A,Materials/2026/SRC_2025_10_13_Philosophy_Heil_Emergence_Bad_Science_IAI.md,Philosophy/patches/SRT_Philosophy_PH_METH01_Emergence_Hygiene_v0_1.md,Philosophy/hooks/PH_METH01_Emergence_Hygiene_Integration_Hook.md,landed,Core/SRT_Core_21c_Bridge_Hypotheses.md,Core/SRT_Core_21c_Bridge_Hypotheses.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:27 | official_declared_scope=yes | original_status=已融入
2026-05-11,"Noema Magazine / Carlo Rovelli, *There Is No 'Hard Problem Of Consciousness'*（https://www.noemamag.com/there-is-no-hard-problem-of-consciousness/；published 2026-05-07；official Noema full text and metadata read）",SRC-2026-05-07-PHIL-ROVELLI-NO-HARD-PROBLEM-NOEMA,philosophy_of_mind,A,Materials/2026/SRC_2026_05_07_Philosophy_Rovelli_No_Hard_Problem_Noema.md,Philosophy/patches/SRT_Philosophy_PH_CONSC02_Perspectival_Gap_Gate_v0_1.md;Philosophy/patches/SRT_Philosophy_PH_CONSC03_Subjectivity_Decomposition_Bearer_Concern_v0_1.md,Philosophy/hooks/PH_CONSC02_Perspectival_Gap_Gate_Integration_Hook.md;Philosophy/hooks/PH_CONSC03_Subjectivity_Decomposition_Integration_Hook.md,landed;pending,Philosophy/SRT_HardProblem_Epistemology.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;Philosophy/SRT_Consciousness_Conditions.md,Philosophy/SRT_HardProblem_Epistemology.md,,,NODE-CONSCIOUSNESS;NODE-AI-REASONING,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-05_Part01.md:28 | official_declared_scope=yes | original_status=已融入
2026-05-11,"MDPI / *Entropy*: Takashi Ikegami, Hiroki Kojima & Akiko Kashiwagi, *Community First Theory: How Collective Organization Generates Individual Diversity*（本地 PDF `/Users/zhangyuxin/Downloads/entropy-28-00523.pdf`；doi:`10.3390/e28050523`；published 2026-05-05；official MDPI/Entropy listing checked）",SRC-2026-05-05-CORELAW-NTIC-COMMUNITY-FIRST-ENTROPY,core_law_collective_selection,A,Materials/2026/SRC_2026_05_05_CoreLaw_NTIC_CommunityFirst_Entropy.md,Core_Law/patches/SRT_CoreLaw_COLL08_NTIC_Situated_Individuation_v0_1.md,Core_Law/hooks/COLL08_NTIC_Situated_Individuation_Integration_Hook.md,landed,Core_Law/SRT_Collective_Selection.md;Core_Law/SRT_Reference_Scaling.md,Core_Law/SRT_Collective_Selection.md;Core_Law/SRT_Reference_Scaling.md,,,NODE-SOCIAL-L2,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-05_Part01.md:29 | official_declared_scope=yes | original_status=已融入
2026-05-12,"Nature: Lei, Scheid, Flint, Glaser & Slutzky, *Active dissociation of intracortical spiking and high gamma activity*（https://www.nature.com/articles/s41586-026-10331-y；doi:`10.1038/s41586-026-10331-y`；published 2026-04-01；official Nature full text read）",SRC-2026-04-01-NEURO-HGA-SPIKE-DISSOCIATION-NATURE,neuroscience_measurement,A,Materials/2026/SRC_2026_04_01_Neuro_HGA_Spike_Dissociation_Nature.md,Neuroscience/patches/SRT_Neuro_NEURAL17_HGA_Spike_Dissociation_Gate_v0_1.md,Neuroscience/hooks/NEURAL17_HGA_Spike_Dissociation_Gate_Integration_Hook.md,landed,SRT_EXP_MEASURE_MAP.md;Neuroscience/SRT_Neural_Mechanisms.md,SRT_EXP_MEASURE_MAP.md;Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,guardrail_only,Retain as boundary/measurement hygiene; no positive synthesis burden.,log=2026-05_Part01.md:30 | official_declared_scope=yes | original_status=已融入
2026-05-17,Royal Society / *Philosophical Transactions A* theme issue: *World models in natural and artificial intelligence*（https://royalsocietypublishing.org/rsta/issue/384/2320；issue DOI:`10.1098/rsta/384/2320`；volume 384 issue 2320；published 2026-05-14；Crossref metadata + abstracts read，Royal Society 页面被 Cloudflare 阻断）,SRC-2026-05-14-AI-WORLDMODELS-RSTA-ISSUE,AI / Philosophy / Cognitive Science / Collective Intelligence / Consciousness,B,Materials/2026/SRC_2026_05_14_AI_WorldModels_RSTA_Issue.md,,,none,AI/AI_POSITIONING_NOTE.md;AI/SRT_AI_Claim_Status.md;Core_Law/SRT_Collective_Selection.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;Core/SRT_Core_21c_Bridge_Hypotheses.md,,,,NODE-SOCIAL-L2;NODE-AI-REASONING,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:31 | official_declared_scope=yes | original_status=延后观察 / 拆分候选 | named_revival_trigger=no
2026-05-19,"Quanta Magazine / Natalie Wolchover, *What Do Gödel’s Incompleteness Theorems Truly Mean?*（https://www.quantamagazine.org/what-do-godels-incompleteness-theorems-truly-mean-20260518/；published 2026-05-18；official Quanta full text read）",SRC-2026-05-18-PHILOSOPHY-GODEL-INCOMPLETENESS-QUANTA,Philosophy / Mathematics / Foundations / Physics-interface,B,Materials/2026/SRC_2026_05_18_Philosophy_Godel_Incompleteness_Quanta.md,,,none,Philosophy/SRT_Philosophy_Foundations_CompactCore.md;Governance/SRT_CLAIM_LADDER.md;Core/SRT_OPEN_TENSIONS.md,,unverified_target:Philosophy/SRT_Philosophy_Foundations_CompactCore.md,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:32 | official_declared_scope=yes | original_status=延后观察 / formal-closure guardrail 候选 | named_revival_trigger=no
2026-05-20,"Institute of Art and Ideas / Elan Barenholtz, *LLMs show language does not describe reality*（https://iai.tv/articles/llms-show-language-does-not-describe-reality-auid-3578；published 2026-05-19；official IAI page read）",SRC-2026-05-19-AI-LANGUAGE-AUTOGENERATION-IAI,AI / Philosophy / Language,B,Materials/2026/SRC_2026_05_19_AI_Language_Autogeneration_IAI.md,,,none,Philosophy/SRT_SocTheory_05_Language_Eco.md;Bridge/SRT_Context_Coherence_Intelligence_Interface.md;AI/SRT_AI_Claim_Status.md,,,,NODE-AI-REASONING,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:33 | official_declared_scope=yes | original_status=延后观察 / language-as-L2-constraint guardrail 候选 | named_revival_trigger=no
2026-05-22,"IAI News / Tim Palmer, *New theory argues quantum physics must abandon irrational numbers and the continuum*（https://iai.tv/articles/new-theory-argues-quantum-physics-must-abandon-irrational-numbers-and-the-continuum-auid-3580?_auid=2020；published 2026-05-20；official IAI page read；primary anchor: PNAS `Rational quantum mechanics: Testing quantum theory with quantum computers`, doi:`10.1073/pnas.2523350123`；Crossref metadata + abstract read）",SRC-2026-05-20-PHYSICS-RAQM-DISCRETE-HILBERT-PALMER-IAI-PNAS,Physics / Quantum foundations / Mathematical foundations / Quantum computing,B,Materials/2026/SRC_2026_05_20_Physics_RaQM_Discrete_Hilbert_Palmer_IAI_PNAS.md,Physics/patches/SRT_Phys_P06_Accessible_Counterfactual_Closure_v0_1.md,,none,Physics/Extensions/SRT_Phys_E05_Falsifiability_Program.md;Physics/SRT_Physics_Claim_Status.md,,,,NODE-PHYSICS-MEASUREMENT,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:34 | official_declared_scope=yes | original_status=延后观察 / finite-accessible-Hilbert-space guardrail 候选 | named_revival_trigger=no
2026-05-23,"IAI News / Ragner Fjelland, *The disunity of science is a feature, not a bug*（https://iai.tv/articles/the-disunity-of-science-is-a-feature-not-a-bug-auid-3451；published 2025-12-23；用户粘贴全文，official IAI page metadata/full text checked）",SRC-2025-12-23-PHILOSOPHY-DISUNITY-OF-SCIENCE-IAI,Philosophy / Philosophy of science / Scientific method / Reductionism,B,Materials/2026/SRC_2025_12_23_Philosophy_Disunity_of_Science_IAI.md,,,none,Philosophy/SRT_Philosophy_Claim_Status.md;Governance/SRT_CLAIM_LADDER.md,,,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:35 | official_declared_scope=yes | original_status=延后观察 / anti-ToE domain-plurality guardrail 候选 | named_revival_trigger=no
2026-05-23,"arXiv / Erik J. Bekkers & Anna Ciaunica, *Unplugging a Seemingly Sentient Machine Is the Rational Choice -- A Metaphysical Perspective*（https://arxiv.org/abs/2601.21016；arXiv:`2601.21016v1`；submitted 2026-01-28；abstract page + arXiv HTML full text read）",SRC-2026-01-28-AI-UNPLUGGING-PARADOX-BIOLOGICAL-IDEALISM-ARXIV,AI / Consciousness / Philosophy of Mind / AI Ethics / Biological Idealism,B,Materials/2026/SRC_2026_01_28_AI_Unplugging_Paradox_Biological_Idealism_arXiv.md,,,none,AI/SRT_AI_Claim_Status.md;AI/AI_POSITIONING_NOTE.md;Core_Law/SRT_Collective_Selection.md;Philosophy/SRT_Philosophy_Claim_Status.md,,,,NODE-SOCIAL-L2;NODE-AI-REASONING,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:36 | official_declared_scope=yes | original_status=延后观察 / AI subjecthood-boundary and social-mimic-risk guardrail 候选 | named_revival_trigger=no
2026-05-23,"Essentia Foundation / Stephen Jarosek, *Association as causation: The fabric of meaning and existence itself*（https://www.essentiafoundation.org/association-as-causation-the-fabric-of-meaning-and-existence-itself/reading/；published 2026-05-22；official article page read）",SRC-2026-05-22-PHILOSOPHY-ASSOCIATION-AS-CAUSATION-ESSENTIA,Philosophy / Systems Theory / Meaning / Causation / Idealism,B,Materials/2026/SRC_2026_05_22_PHILOSOPHY_Association_As_Causation_Essentia.md,,,none,Philosophy/SRT_Philosophy_Claim_Status.md;Philosophy/SRT_Philosophy_Foundations_CompactCore.md,,unverified_target:Philosophy/SRT_Philosophy_Foundations_CompactCore.md,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:37 | official_declared_scope=yes | original_status=延后观察 / association-vs-selection guardrail 候选 | named_revival_trigger=no
2026-05-23,"Neuroscience News / Newcastle University, *Using Physics Equations to Map Memory Distortions* / `Quantum Emotions`（https://neurosciencenews.com/quantum-emotions-physics-memory-30741/；Newcastle primary press page `https://www.ncl.ac.uk/press/articles/latest/2026/05/quantumemotions/`；published 2026-05-20；official article + university press page read）",SRC-2026-05-20-NEUROSCIENCE-QUANTUM-EMOTIONS-MEMORY-NEWCASTLE-NEUROSCIENCENEWS,Neuroscience / Psychology / Memory / Emotion / Quantum Cognition,B,Materials/2026/SRC_2026_05_20_NEUROSCIENCE_Quantum_Emotions_Memory_Newcastle_NeuroscienceNews.md,,,none,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Consciousness_Mechanisms_CompactCore.md,,unverified_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;unverified_target:Neuroscience/SRT_Consciousness_Mechanisms_CompactCore.md,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-05_Part01.md:38 | official_declared_scope=yes | original_status=延后观察 / order-sensitive emotional-memory modeling 候选 | named_revival_trigger=no
2026-06-16,"Quanta Magazine / Philip Ball, *The New Math of How Large-Scale Order Emerges*（https://www.quantamagazine.org/the-new-math-of-how-large-scale-order-emerges-20240610/；published 2024-06-10；primary anchor: Rosas et al., *Software in the natural world: A computational approach to hierarchical emergence*, arXiv:`2402.09090v2`, doi:`10.48550/arXiv.2402.09090`）",SRC-2024-06-10-PHILOSOPHY-COMPLEXSYSTEMS-HIERARCHICAL-EMERGENCE-QUANTA-ARXIV,Philosophy / Complex Systems / Physics / AI / Neuroscience-interface,B,Materials/2026/SRC_2024_06_10_Philosophy_ComplexSystems_Hierarchical_Emergence_Quanta_arXiv.md,,,none,Core/SRT_Core_21c_Bridge_Hypotheses.md;Core/SRT_OPEN_TENSIONS.md;Bridge/SRT_Adjacent_Theory_Interface_Index.md;Physics/SRT_Phys_07_Complex_Systems.md,,,,NODE-PHYSICS-MEASUREMENT,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-06_Part01.md:18 | official_declared_scope=yes | original_status=延后观察 / B1 close-read candidate + B2 emergence-hygiene guardrail | named_revival_trigger=no
2026-07-16,"Kristina Šekrst, *To Train a Mockingbird*（https://philpapers.org/rec/EKRTTA?ref=mail）",SRC-2026-07-16-AI-SEKRST-TRAIN-MOCKINGBIRD,AI / Philosophy of Mind / AI Ethics / Consciousness;AI / Consciousness / Evidence Governance,A,Materials/2026/SRC_2026_07_16_AI_Sekrst_Train_Mockingbird.md,AI/patches/SRT_AI_AIEVID01_Evidence_Provenance_Stake_Gate_v0_1.md,,none,AI/AI_POSITIONING_NOTE.md,claimed_in_log:AI/AI_POSITIONING_NOTE.md,AI/SRT_AI_Architecture_CompactCore.md,_SRT_CONTEXT_ROUTER.md#12a,NODE-AI-REASONING,,verified_active,No action; preserve existing Axis B evidence without upgrade.,log=2026-07_Part01.md:18 | official_declared_scope=yes | original_status=已融入 AI 证据治理层；不修改 canonical 定义
2026-07-16,"Wayne Wu, *Being Biased and Knowing How to Reason*（https://doi.org/10.1111/nous.70055）",SRC-2026-07-16-PHILOSOPHY-WU-BIASED-REASONING,Philosophy of Mind / Epistemology / Philosophy of Action / Cognitive Science;Philosophy of Action / Epistemology / Cognitive Agency,A,Materials/2026/SRC_2026_07_16_Philosophy_Wu_Biased_Reasoning.md,Philosophy/patches/SRT_Philosophy_PH_AG02_Knowledge_Biased_Selection_v0_1.md,Philosophy/hooks/PH_AG02_Reasoning_Bias_Integration_Hook.md,partial,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;_SRT_T_DIR_CANONICAL.md;90_Backstage/Incubation/_SRT_DIRECTION3_CHOICEMAP_PROTOTYPE_SEED.md,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md,,,NODE-SUBJECTHOOD,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-07_Part01.md:19 | official_declared_scope=yes | original_status=已融入 philosophy / agency bridge；暂不改 `T_dir` canonical 定义
2026-07-16,"Amir Sulic, *Logical Time, (Un)Certainty, and the Structure of the Subject*（https://doi.org/10.1037/teo0000377）",SRC-2026-07-16-PHILOSOPHY-SULIC-LOGICAL-TIME-SUBJECT,Continental Philosophy / Philosophy of Action / Subjectivity / Epistemology;Philosophy of Action / Subject Formation / Epistemology,A,Materials/2026/SRC_2026_07_16_Philosophy_Sulic_Logical_Time_Subject.md,Philosophy/patches/SRT_Philosophy_PH_AG03_Constitutive_Commitment_Retroactive_Certainty_v0_1.md,Philosophy/hooks/PH_AG03_Constitutive_Commitment_Integration_Hook.md,partial,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;_SRT_T_DIR_CANONICAL.md;90_Backstage/Incubation/_SRT_DIRECTION3_CHOICEMAP_PROTOTYPE_SEED.md,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md,,,NODE-SUBJECTHOOD,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-07_Part01.md:20 | official_declared_scope=yes | original_status=已融入 agency / responsibility bridge；不改 canonical 定义
2026-07-16,"Konstantinos Georgatos, *Conditional Logics of Nondeterministic Change*（https://philpapers.org/rec/GEOCLO?ref=mail）",SRC-2026-07-16-LOGIC-GEORGATOS-NONDETERMINISTIC-CHANGE,Formal Logic / Reasoning Under Uncertainty / Dynamic Semantics,B1,Materials/2026/SRC_2026_07_16_Logic_Georgatos_Nondeterministic_Change.md,,,none,Core/SRT_Core_22_Equations.md,,,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-07_Part01.md:21 | official_declared_scope=yes | original_status=延后观察；formal close-read top priority | named_revival_trigger=no
2026-07-16,"Ryan Simonelli, *Implication Space Semantics as Bilateral Incompatibility Semantics*（https://philpapers.org/rec/SIMISS?ref=mail）",SRC-2026-07-16-SEMANTICS-SIMONELLI-IMPLICATION-SPACE,Philosophy of Language / Inferentialism / Formal Semantics / Substructural Logic;Philosophy of Language / Formal Semantics / Decision Scaffolding,A,Materials/2026/SRC_2026_07_16_Semantics_Simonelli_Implication_Space.md,Philosophy/patches/SRT_Philosophy_PH_SEM01_Bilateral_Incompatibility_Context_Repair_v0_1.md,Philosophy/hooks/PH_SEM01_Bilateral_Incompatibility_Integration_Hook.md,partial,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;Core_Law/SRT_Occlusion_Dynamics.md;90_Backstage/Incubation/_SRT_DIRECTION3_CHOICEMAP_PROTOTYPE_SEED.md;90_Backstage/Incubation/_SRT_OBJECTHOOD_AS_RESELECTABILITY_META_STANDARD.md,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-07_Part01.md:22 | official_declared_scope=yes | original_status=已融入 formal-semantics / ChoiceMap bridge；不改 canonical 选择或对象定义
